ID,FIFA Version,FIFA Update,Player Face URL,Long Name,Player Positions,Club Name,Nationality Name,Overall,Potential,Value (EUR),Wage (EUR),Age,Height (cm),Weight (kg),Preferred Foot,Weak Foot,Skill Moves,International Reputation,Work Rate,Body Type,Pace,Shooting,Passing,Dribbling,Defending,Physic,Attacking Crossing,Attacking Finishing,Attacking Heading Accuracy,Attacking Short Passing,Attacking Volleys,Skill Dribbling,Skill Curve,Skill FK Accuracy,Skill Long Passing,Skill Ball Control,Movement Acceleration,Movement Sprint Speed,Movement Agility,Movement Reactions,Movement Balance,Power Shot Power,Power Jumping,Power Stamina,Power Strength,Power Long Shots,Mentality Aggression,Mentality Interceptions,Mentality Positioning,Mentality Vision,Mentality Penalties,Mentality Composure,Defending Marking,Defending Standing Tackle,Defending Sliding Tackle,Goalkeeping Diving,Goalkeeping Handling,Goalkeeping Kicking,Goalkeeping Positioning,Goalkeeping Reflexes,Goalkeeping Speed,Player Traits
544,15,2,https://cdn.sofifa.net/players/111/022/15_120.png,David Navarro Pedrós,CB,Levante Unión Deportiva,Spain,77,77,1600000,30000,34,188,82,Right,3,2,1,Low/Medium,Normal (185+),53,43,52,51,77,79,38,40,78,63,42,44,41,39,61,60,50,55,53,72,49,58,75,62,84,36,91,78,38,44,47,0,,75,74,11,9,11,6,6,0,
545,15,2,https://cdn.sofifa.net/players/111/093/15_120.png,José Antonio Reyes Calderón,"RM, LM",Sevilla FC,Spain,77,77,4500000,70000,30,176,72,Left,3,4,3,Medium/Low,Lean (170-185),72,71,78,81,27,55,80,69,56,78,68,82,84,76,78,83,77,68,75,71,76,71,53,55,58,78,50,22,68,76,71,0,,26,22,14,9,7,12,15,0,"Avoids Using Weaker Foot, Speed Dribbler (AI)"
546,15,2,https://cdn.sofifa.net/players/112/542/15_120.png,Sergey Ignashevich,CB,PFC CSKA Moscow,Russia,77,77,1600000,60000,34,186,82,Right,3,2,2,Medium/High,Normal (185+),46,60,61,50,80,78,48,49,81,68,31,45,50,76,77,48,45,47,67,69,57,88,88,75,80,64,75,79,53,49,72,0,,80,77,9,5,11,15,6,0,"Power Free-Kick, Leadership, One Club Player"
547,15,2,https://cdn.sofifa.net/players/112/847/15_120.png,Jermaine Jones,"CDM, CM",New England Revolution,United States,77,77,2800000,50000,32,184,78,Right,4,2,2,High/High,Normal (170-185),77,68,70,71,77,85,65,62,70,74,66,71,66,55,79,73,78,76,68,74,66,81,73,83,83,69,93,78,66,68,67,0,,80,77,11,7,5,10,5,0,Dives Into Tackles (AI)
548,15,2,https://cdn.sofifa.net/players/123/603/15_120.png,Hugo Armando Campagnaro,CB,Inter,Argentina,77,77,1600000,60000,34,181,85,Right,3,2,2,High/High,Stocky (170-185),69,43,57,60,80,78,63,37,65,58,33,57,36,39,58,60,69,69,62,70,66,70,82,61,85,35,83,82,41,59,42,0,,83,80,9,12,14,11,14,0,Long Throw-in
549,15,2,https://cdn.sofifa.net/players/124/607/15_120.png,Selçuk İnan,CM,Galatasaray SK,Turkey,77,77,4900000,80000,29,182,74,Right,3,3,2,Medium/Medium,Normal (170-185),73,76,80,77,61,73,73,71,52,83,67,75,82,85,82,82,72,74,74,74,75,85,60,75,76,82,68,68,67,80,85,0,,59,61,8,6,7,10,15,0,"Leadership, Long Shot Taker (AI), Playmaker (AI)"
550,15,2,https://cdn.sofifa.net/players/134/956/15_120.png,Lorik Agim Cana,CB,Lazio,Albania,77,77,3800000,70000,30,186,77,Right,3,2,2,Medium/High,Normal (185+),61,53,63,55,75,82,54,31,80,67,38,49,57,61,71,61,61,61,58,71,50,83,87,68,90,72,79,79,65,59,59,0,,74,79,9,5,13,13,14,0,"Dives Into Tackles (AI), Power Header"
551,15,2,https://cdn.sofifa.net/players/135/043/15_120.png,Anders Rosenkrantz Lindegaard,GK,Manchester United,Denmark,77,77,5000000,80000,30,193,79,Right,3,1,2,Medium/Medium,Lean (185+),0,0,0,0,0,0,25,25,25,25,25,25,25,25,27,34,47,55,59,71,56,27,74,45,72,25,33,22,25,20,41,0,,25,25,82,76,74,74,79,51,
552,15,2,https://cdn.sofifa.net/players/137/351/15_120.png,Daniel Baier,CDM,FC Augsburg,Germany,77,77,3600000,50000,30,175,73,Right,3,3,2,Medium/Medium,Normal (170-185),68,59,76,76,74,71,72,51,61,80,57,74,61,69,78,79,72,65,77,77,78,67,79,82,66,66,67,80,64,76,61,0,,76,73,6,8,6,8,8,0,"Injury Free, Leadership, Playmaker (AI)"
553,15,2,https://cdn.sofifa.net/players/137/494/15_120.png,Obafemi Akinwunmi Martins,ST,Seattle Sounders FC,Nigeria,77,77,5500000,60000,29,170,73,Left,5,3,3,Medium/Medium,Stocky (170-),93,74,66,77,34,68,50,75,62,75,72,75,59,54,59,76,94,93,82,76,84,81,93,73,66,68,61,26,79,78,63,0,,39,38,9,12,5,15,8,0,"Beat Offside Trap, Flair, Speed Dribbler (AI)"
554,15,2,https://cdn.sofifa.net/players/137/763/15_120.png,Kossi Agassa,GK,Stade de Reims,Togo,77,77,3200000,30000,35,190,85,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,23,32,34,36,78,41,25,64,32,72,25,42,26,25,25,25,0,,25,25,77,81,62,73,79,33,Puncher
555,15,2,https://cdn.sofifa.net/players/138/463/15_120.png,Ruben Filipe Marques Amorim,CM,SL Benfica,Portugal,77,77,4900000,70000,29,180,78,Right,3,3,1,Medium/High,Normal (170-185),66,68,77,76,73,75,70,62,65,82,67,75,72,58,78,79,65,67,73,75,67,74,73,77,72,73,79,78,73,79,67,0,,76,68,15,11,15,7,8,0,
556,15,2,https://cdn.sofifa.net/players/142/938/15_120.png,Germán Gustavo Denis,ST,Atalanta,Argentina,77,77,4300000,60000,32,182,87,Right,3,2,2,Medium/Medium,Normal (170-185),66,79,59,69,32,73,56,83,83,67,75,69,69,63,43,71,63,69,60,76,72,80,88,70,85,67,45,27,85,54,81,0,,26,25,13,12,9,4,4,0,"Power Free-Kick, Power Header"
557,15,2,https://cdn.sofifa.net/players/143/121/15_120.png,José Ernesto Sosa,"RM, CAM, CF",Beşiktaş JK,Argentina,77,77,4900000,80000,29,181,77,Right,4,3,2,High/Medium,Lean (170-185),79,70,78,76,59,71,80,66,55,78,72,75,78,76,77,78,76,81,75,74,71,77,60,80,69,69,68,60,70,79,72,0,,66,65,10,14,12,5,8,0,Technical Dribbler (AI)
558,15,2,https://cdn.sofifa.net/players/147/006/15_120.png,Diego Castro Giménez,"LM, RM, CAM",Getafe CF,Spain,77,77,4100000,50000,31,174,70,Right,4,4,2,Medium/Medium,Normal (170-185),80,75,73,82,38,64,76,76,52,72,64,83,82,69,66,81,83,78,79,77,82,71,69,66,61,74,68,42,80,74,83,0,,35,38,7,5,15,7,12,0,"Beat Offside Trap, Finesse Shot, Speed Dribbler (AI)"
559,15,2,https://cdn.sofifa.net/players/150/516/15_120.png,Łukasz Józef Podolski,"LM, LW, ST",Arsenal,Germany,77,77,4900000,80000,29,182,83,Left,2,3,3,Medium/Low,Normal (170-185),74,87,76,77,38,69,78,87,65,78,90,78,80,75,65,79,76,72,70,80,72,92,65,61,75,85,65,35,80,78,83,0,,38,38,9,8,15,8,8,0,"Avoids Using Weaker Foot, Beat Offside Trap, Long Shot Taker (AI)"
560,15,2,https://cdn.sofifa.net/players/153/260/15_120.png,Vitorino Hilton da Silva,CB,Montpellier Hérault SC,Brazil,77,77,0,30000,36,180,77,Right,3,2,2,Medium/High,Lean (170-185),61,49,65,63,79,70,61,50,79,74,41,57,36,47,75,73,63,59,56,73,60,54,90,52,75,46,76,83,33,58,63,0,,76,75,11,6,10,11,12,0,"Leadership, Long Passer (AI)"
561,15,2,https://cdn.sofifa.net/players/153/296/15_120.png,Yoann Gourcuff,"CAM, LM",Olympique Lyonnais,France,77,77,6000000,100000,27,185,79,Right,5,4,3,High/Medium,Normal (185+),68,71,80,78,55,67,77,66,73,82,70,79,84,81,77,82,68,68,76,68,63,77,71,50,76,75,65,55,66,81,78,0,,55,49,11,7,5,9,13,0,"Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)"
562,15,2,https://cdn.sofifa.net/players/153/934/15_120.png,Francisco Medina Luna,"RM, CAM, LM",Granada CF,Spain,77,77,3000000,2000,33,179,79,Left,4,3,1,Medium/Medium,Normal (170-185),72,77,74,79,34,67,74,70,48,74,68,79,74,76,73,80,76,68,74,83,75,90,63,78,60,80,72,34,80,76,82,0,,36,30,11,12,9,11,5,0,"Selfish, Long Shot Taker (AI)"
563,15,2,https://cdn.sofifa.net/players/155/984/15_120.png,Markel Bergara Larrañaga,"CDM, CM",Real Sociedad,Spain,77,77,4300000,80000,28,181,78,Right,3,2,1,Low/High,Normal (170-185),61,54,74,67,74,79,59,49,68,83,46,64,55,70,77,75,68,55,60,70,69,60,69,75,81,57,79,76,67,78,58,0,,80,70,10,14,10,14,15,0,Injury Prone
564,15,2,https://cdn.sofifa.net/players/156/713/15_120.png,Andreas Granqvist,CB,FC Krasnodar,Sweden,77,77,4200000,50000,29,192,84,Right,4,2,2,High/Medium,Normal (185+),48,60,57,54,78,77,48,50,80,68,36,48,35,39,66,62,46,49,55,75,36,78,64,67,83,68,80,74,53,48,80,0,,80,76,6,8,11,9,14,0,
565,15,2,https://cdn.sofifa.net/players/156/722/15_120.png,Mathieu Flamini,"CDM, CM",Arsenal,France,77,77,3600000,80000,30,178,67,Right,3,2,2,High/High,Lean (170-185),73,65,70,72,78,79,69,57,69,75,70,69,64,55,70,74,74,73,70,78,82,77,69,85,73,70,87,82,72,67,60,0,,78,76,6,11,5,5,6,0,"Dives Into Tackles (AI), Leadership"
566,15,2,https://cdn.sofifa.net/players/157/430/15_120.png,Sejad Salihović,"CM, CDM, LM, LB",TSG Hoffenheim,Bosnia and Herzegovina,77,77,4900000,50000,29,182,79,Left,2,3,2,Medium/Medium,Normal (170-185),49,78,83,74,65,73,86,70,54,82,70,75,91,90,79,77,50,48,65,79,65,88,48,63,77,87,83,69,73,79,87,0,,70,66,6,5,6,8,15,0,"Avoids Using Weaker Foot, Early Crosser, Long Shot Taker (AI)"
567,15,2,https://cdn.sofifa.net/players/158/905/15_120.png,Pirmin Schwegler,"CDM, CM",TSG Hoffenheim,Switzerland,77,80,4700000,60000,27,178,69,Right,4,3,2,Medium/Medium,Normal (170-185),68,68,77,76,74,70,70,60,67,82,64,75,59,73,80,79,67,68,74,78,75,76,83,77,66,78,69,79,67,79,65,0,,76,73,11,15,14,6,5,0,"Long Shot Taker (AI), Playmaker (AI)"
568,15,2,https://cdn.sofifa.net/players/158/963/15_120.png,Lucas Rodrigo Biglia,CM,Lazio,Argentina,77,77,5000000,80000,28,178,74,Right,4,3,2,Medium/High,Normal (170-185),62,63,76,77,71,74,62,57,55,85,65,73,73,65,79,83,61,62,76,78,77,71,61,78,72,72,75,78,55,77,64,0,,80,74,14,12,7,12,7,0,
569,15,2,https://cdn.sofifa.net/players/159/172/15_120.png,Roberto Trashorras Gayoso,"CM, CAM, CDM",Rayo Vallecano,Spain,77,77,3000000,30000,33,179,71,Right,3,3,1,Medium/Medium,Lean (170-185),49,69,84,73,52,68,78,65,53,86,60,75,84,85,88,79,46,51,48,81,62,72,32,69,70,75,71,59,69,83,68,0,,58,45,13,12,15,5,15,0,"Avoids Using Weaker Foot, Playmaker (AI), Technical Dribbler (AI)"
570,15,2,https://cdn.sofifa.net/players/159/261/15_120.png,Fabio Quagliarella,ST,Torino F.C.,Italy,77,77,4700000,60000,31,180,79,Right,4,2,2,Medium/Medium,Normal (170-185),71,83,67,76,29,68,65,80,63,67,84,75,78,68,63,80,75,68,75,70,75,85,70,66,78,88,43,25,80,67,79,0,,24,25,5,6,4,3,3,0,"Finesse Shot, Long Shot Taker (AI)"
571,15,2,https://cdn.sofifa.net/players/161/793/15_120.png,Imanol Agirretxe Arruti,ST,Real Sociedad,Spain,77,80,6000000,80000,27,187,77,Right,3,3,1,Low/Medium,Normal (185+),60,75,61,72,44,74,48,81,86,67,82,69,74,47,60,83,55,64,58,74,55,71,67,74,81,65,58,32,85,65,63,0,,43,32,13,7,10,5,15,0,Chip Shot (AI)
572,15,2,https://cdn.sofifa.net/players/163/492/15_120.png,Nicolas Lombaerts,CB,Zenit St. Petersburg,Belgium,77,77,4200000,80000,29,188,83,Left,2,2,2,Medium/Medium,Normal (185+),42,48,66,58,78,78,67,37,82,75,47,54,58,64,70,63,34,48,56,73,54,66,77,70,86,58,70,76,38,47,47,0,,78,74,15,9,5,14,12,0,"Injury Prone, Avoids Using Weaker Foot, Power Header"
573,15,2,https://cdn.sofifa.net/players/163/530/15_120.png,Jérémy Clément,CDM,AS Saint-Étienne,France,77,77,3900000,70000,29,180,78,Left,3,2,2,Medium/High,Lean (170-185),54,60,71,64,79,77,62,55,68,80,51,60,50,53,76,69,54,54,66,73,68,70,81,87,71,67,78,82,48,72,63,0,,81,78,14,9,13,8,15,0,Team Player
574,15,2,https://cdn.sofifa.net/players/163/600/15_120.png,John Ruddy,GK,Norwich City,England,77,78,5000000,60000,27,193,97,Right,3,1,2,Medium/Medium,Stocky (185+),0,0,0,0,0,0,25,25,25,24,25,25,25,25,22,23,43,51,53,77,34,23,77,36,76,25,23,21,25,25,42,0,,25,25,79,75,73,75,81,47,
575,15,2,https://cdn.sofifa.net/players/163/699/15_120.png,Stéphane Sessègnon,"CAM, CF, RM",West Bromwich Albion,Benin,77,77,5000000,60000,30,168,75,Right,3,4,2,Medium/Low,Normal (170-),82,71,74,81,49,74,73,70,67,76,68,82,75,66,69,78,82,82,84,78,90,74,70,79,73,68,71,44,75,76,76,0,,52,48,6,13,12,10,10,0,"Selfish, Flair, Technical Dribbler (AI)"
576,15,2,https://cdn.sofifa.net/players/164/376/15_120.png,Graziano Pellè,ST,Southampton,Italy,77,77,6000000,70000,28,194,84,Right,4,2,2,Medium/Low,Normal (185+),56,76,57,66,34,79,43,79,90,61,76,63,55,39,59,74,54,58,64,82,34,79,74,70,91,68,61,24,84,68,64,0,,32,32,14,11,13,12,8,0,Power Header
577,15,2,https://cdn.sofifa.net/players/164/493/15_120.png,Marcell Jansen,"LB, LM",Hamburger SV,Germany,77,77,4600000,60000,28,191,89,Left,2,3,2,High/Medium,Normal (185+),80,69,73,73,75,78,78,61,72,76,66,75,74,58,71,76,76,83,60,78,58,82,64,79,78,74,78,75,74,70,67,0,,77,77,7,6,7,10,7,0,"Long Throw-in, Leadership"
578,15,2,https://cdn.sofifa.net/players/165/109/15_120.png,Ştefan Daniel Radu,LB,Lazio,Romania,77,80,4900000,80000,27,183,79,Left,3,2,2,Medium/High,Normal (170-185),78,55,60,66,81,78,67,39,71,71,33,65,41,41,63,65,78,78,74,77,62,78,83,77,77,73,78,84,54,39,59,0,,81,81,8,11,11,5,12,0,"Leadership, Long Shot Taker (AI)"
579,15,2,https://cdn.sofifa.net/players/165/247/15_120.png,Itumeleng Khune,GK,Kaizer Chiefs,South Africa,77,80,5000000,90000,27,181,81,Right,5,1,2,Medium/Medium,Normal (170-185),0,0,0,0,0,0,25,25,25,30,25,25,25,25,28,23,55,65,67,75,68,39,81,40,70,25,37,23,25,25,38,0,,25,25,78,75,85,77,79,61,"Leadership, GK Long Throw"
580,15,2,https://cdn.sofifa.net/players/165/740/15_120.png,Adam Johnson,"RM, LM",Sunderland,England,77,77,6000000,60000,26,175,63,Left,4,3,2,Medium/Medium,Lean (170-185),75,74,76,82,38,65,78,74,43,78,66,84,76,76,72,81,78,73,84,71,84,73,54,71,64,77,61,47,76,73,65,0,,32,33,8,5,13,13,9,0,"Diver, Technical Dribbler (AI)"
581,15,2,https://cdn.sofifa.net/players/165/816/15_120.png,Jonathan Cícero Moreira,RM,Inter,Brazil,77,77,5000000,90000,28,170,72,Right,3,2,1,High/Medium,Stocky (170-),86,66,72,78,66,72,80,58,53,73,64,75,69,61,69,78,85,87,85,74,89,79,59,81,69,73,71,71,75,70,58,0,,72,72,5,5,14,5,11,0,Early Crosser
582,15,2,https://cdn.sofifa.net/players/167/237/15_120.png,Patrick Helmes,ST,1. FC Köln,Germany,77,77,5000000,60000,30,182,78,Right,4,3,2,Medium/Low,Normal (170-185),76,81,63,73,31,65,58,84,70,72,79,73,63,68,51,75,75,76,69,76,70,81,69,53,71,77,66,29,78,59,74,0,,28,25,6,7,11,5,14,0,"Injury Prone, Finesse Shot"
583,15,2,https://cdn.sofifa.net/players/168/354/15_120.png,Emiliano Viviano,GK,U.C. Sampdoria,Italy,77,77,5000000,60000,28,195,88,Left,2,1,2,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,27,25,25,25,25,32,25,30,33,35,76,32,42,66,29,58,25,25,25,25,25,25,0,,25,25,77,77,67,76,82,32,"Puncher, GK Long Throw"
584,15,2,https://cdn.sofifa.net/players/168/607/15_120.png,Márcio Rafael Ferreira de Souza,RB,FC Bayern München,Brazil,77,77,4600000,90000,28,172,68,Right,3,3,2,High/Medium,Lean (170-185),72,50,75,79,75,67,81,39,59,79,59,78,78,64,73,79,76,69,84,79,85,67,73,78,52,45,87,78,68,65,70,0,,75,78,14,6,15,11,14,0,
585,15,2,https://cdn.sofifa.net/players/169/181/15_120.png,Kenneth Vermeer,GK,Feyenoord,Netherlands,77,77,5000000,90000,28,182,78,Right,3,1,2,Medium/Medium,Normal (170-185),0,0,0,0,0,0,25,25,25,50,25,22,25,25,32,38,60,56,68,79,58,23,82,42,58,25,34,24,25,20,29,0,,25,25,82,66,67,76,84,58,
586,15,2,https://cdn.sofifa.net/players/169/721/15_120.png,Micah Richards,RB,Fiorentina,England,77,79,5500000,80000,26,180,82,Right,3,2,2,High/Medium,Stocky (185+),79,55,64,66,78,85,68,55,86,70,44,64,45,31,63,66,74,83,72,74,67,71,90,77,88,39,86,75,63,65,56,0,,79,81,6,15,14,15,7,0,"Long Throw-in, Injury Prone, Dives Into Tackles (AI), Power Header"
587,15,2,https://cdn.sofifa.net/players/170/770/15_120.png,José Enrique de la Sánchez Diaz,LB,Liverpool,Spain,77,77,4600000,80000,28,184,76,Left,2,3,2,Medium/Medium,Normal (170-185),82,52,73,74,77,82,76,42,67,76,43,75,65,57,73,73,79,84,76,78,71,71,78,83,84,53,76,76,66,69,60,0,,80,79,14,15,14,14,12,0,"Long Throw-in, Injury Prone, Avoids Using Weaker Foot"
588,15,2,https://cdn.sofifa.net/players/172/114/15_120.png,Diego Hernán Váleri,"CAM, RW",Portland Timbers,Argentina,77,77,6000000,40000,28,178,75,Right,3,3,2,High/Medium,Lean (170-185),70,75,76,75,35,64,69,69,64,78,65,74,79,77,73,77,71,70,72,75,73,81,70,72,64,83,52,35,78,82,70,0,,31,23,14,14,7,9,11,0,"Long Shot Taker (AI), Playmaker (AI)"
589,15,2,https://cdn.sofifa.net/players/173/146/15_120.png,Luca Cigarini,CM,Atalanta,Italy,77,77,5000000,60000,28,175,72,Right,4,2,2,Medium/Medium,Lean (170-185),67,65,83,77,59,66,76,57,47,86,69,74,78,78,84,82,69,65,77,79,80,72,52,75,59,77,78,70,54,84,72,0,,65,56,10,8,6,11,10,0,"Long Passer (AI), Playmaker (AI)"
590,15,2,https://cdn.sofifa.net/players/173/228/15_120.png,Guilherme Magdalena Siqueira,LB,Atlético de Madrid,Brazil,77,77,4600000,90000,28,184,76,Left,3,3,2,High/Medium,Normal (170-185),78,64,74,79,74,78,81,59,67,74,44,82,82,70,76,79,79,78,76,79,54,76,75,86,74,64,81,79,69,63,80,0,,75,77,6,8,7,8,12,0,"Power Free-Kick, Long Passer (AI)"
591,15,2,https://cdn.sofifa.net/players/173/306/15_120.png,Cristian Daniel Ansaldi,LB,Atlético de Madrid,Argentina,77,80,4900000,90000,27,181,76,Left,4,3,2,High/Medium,Normal (170-185),84,58,71,72,75,73,75,56,69,74,50,71,61,44,71,72,82,86,79,80,66,59,70,92,63,65,76,74,64,70,51,0,,76,81,14,14,10,7,7,0,Injury Free
592,15,2,https://cdn.sofifa.net/players/176/481/15_120.png,Mevlüt Erdinç,ST,AS Saint-Étienne,Turkey,77,77,6000000,90000,27,181,85,Right,3,3,3,High/High,Normal (170-185),76,75,71,75,43,75,68,79,77,74,71,75,69,74,63,75,77,75,71,74,74,76,81,76,77,66,65,41,79,74,77,0,,45,39,11,13,13,5,6,0,Finesse Shot
593,15,2,https://cdn.sofifa.net/players/176/550/15_120.png,David Ospina Ramírez,GK,Arsenal,Colombia,77,82,5000000,80000,25,183,79,Right,3,1,2,Medium/Medium,Normal (170-185),0,0,0,0,0,0,25,25,25,35,25,25,25,25,31,31,34,34,44,60,50,34,75,29,38,25,25,24,25,25,25,0,,25,25,82,70,77,75,84,34,Puncher
594,15,2,https://cdn.sofifa.net/players/176/731/15_120.png,Pontus Wernbloom,CDM,PFC CSKA Moscow,Sweden,77,77,4300000,90000,28,187,85,Right,2,2,2,High/High,Normal (185+),52,65,66,66,77,85,57,58,86,76,45,64,52,31,71,74,50,54,53,76,55,78,49,93,83,72,88,77,75,68,65,0,,76,77,13,8,12,12,8,0,Power Header
595,15,2,https://cdn.sofifa.net/players/176/733/15_120.png,Bengt Erik Marcus Berg,"ST, CF",Panathinaikos FC,Sweden,77,77,6000000,100000,27,184,74,Right,4,3,2,High/Low,Lean (170-185),73,77,63,74,33,69,55,80,76,74,73,71,65,46,50,78,74,73,73,75,72,78,74,70,72,73,60,27,80,65,69,0,,32,24,9,6,11,7,13,0,"Beat Offside Trap, Leadership"
596,15,2,https://cdn.sofifa.net/players/176/915/15_120.png,Augusto Matías Fernández,CM,RC Celta de Vigo,Argentina,77,77,5000000,60000,28,177,71,Right,3,3,1,Medium/Medium,Normal (170-185),72,69,75,77,54,58,69,69,59,78,57,75,64,60,79,83,69,74,75,83,64,61,59,66,62,77,37,70,84,81,61,0,,59,55,8,12,5,15,8,0,
597,15,2,https://cdn.sofifa.net/players/176/993/15_120.png,Bojan Krkíc Pérez,"RW, LW, CF",Stoke City,Spain,77,81,5500000,60000,23,170,65,Right,3,4,2,Medium/Low,Lean (170-),81,72,72,85,25,45,62,67,42,76,79,86,83,66,72,84,85,78,83,78,84,77,48,67,40,74,30,29,72,75,74,0,,22,25,5,14,8,14,7,0,"Finesse Shot, Flair, Technical Dribbler (AI)"
598,15,2,https://cdn.sofifa.net/players/177/519/15_120.png,Serdar Taşçı,CB,Spartak Moskva,Germany,77,80,4900000,90000,27,186,80,Right,4,2,2,Medium/Medium,Normal (185+),66,40,62,66,78,71,49,32,81,75,49,62,36,44,71,73,67,66,59,77,58,63,76,55,78,33,74,78,38,56,41,0,,79,78,13,9,15,13,5,0,Injury Prone
599,15,2,https://cdn.sofifa.net/players/177/533/15_120.png,Manuel Marouan da Costa Trinidade,"CB, CDM",Demir Grup Sivasspor,Morocco,77,77,4600000,60000,28,188,80,Right,3,2,1,High/Medium,Normal (185+),67,27,49,52,78,82,41,27,80,62,20,42,33,35,56,66,66,68,51,69,43,33,78,77,84,20,83,74,25,37,43,0,,79,77,8,6,8,14,7,0,Power Header
600,15,2,https://cdn.sofifa.net/players/177/635/15_120.png,Benoît Trémoulinas,LB,Sevilla FC,France,77,77,4600000,80000,28,172,65,Left,3,2,2,High/Medium,Lean (170-185),84,63,78,76,73,73,82,57,64,80,46,74,81,58,76,76,83,84,82,81,78,73,73,89,65,64,73,73,72,78,76,0,,76,77,5,14,11,14,8,0,"Injury Free, Early Crosser"
601,15,2,https://cdn.sofifa.net/players/177/649/15_120.png,Rafael da Silva Francisco,"LM, CAM, RM",Al Shabab,Brazil,77,77,4500000,70000,30,167,61,Right,3,4,1,High/Medium,Lean (170-),87,65,72,80,42,61,72,64,55,76,65,80,60,63,65,79,86,88,90,70,84,72,65,91,41,57,73,37,77,74,70,0,,42,35,9,13,8,14,15,0,"Flair, Speed Dribbler (AI)"
602,15,2,https://cdn.sofifa.net/players/177/983/15_120.png,Cristian Eduardo Zapata Valencia,CB,AC Milan,Colombia,77,78,4900000,90000,27,187,82,Right,2,2,2,Low/Medium,Normal (185+),72,36,53,49,81,80,59,30,78,55,27,45,37,29,64,51,67,76,58,59,58,59,84,68,86,28,81,79,39,47,43,0,,84,80,2,4,2,4,2,0,"Injury Prone, Dives Into Tackles (AI)"
603,15,2,https://cdn.sofifa.net/players/178/085/15_120.png,Esteban Félix Granero Molina,"CM, CAM, RM",Real Sociedad,Spain,77,81,6000000,80000,26,180,75,Right,4,3,2,Medium/Medium,Normal (170-185),66,70,82,74,63,69,81,67,60,82,54,72,82,77,82,80,67,66,67,76,75,78,60,67,70,73,70,69,75,84,72,0,,69,59,10,13,6,11,13,0,
604,15,2,https://cdn.sofifa.net/players/178/111/15_120.png,Milan Biševac,CB,Olympique Lyonnais,Serbia,77,77,3800000,70000,30,185,85,Right,3,2,1,Medium/High,Normal (185+),59,47,59,52,79,80,46,41,78,70,41,42,42,45,72,65,47,69,48,74,52,58,77,74,81,54,84,81,48,49,40,0,,80,75,11,7,14,13,14,0,
605,15,2,https://cdn.sofifa.net/players/178/535/15_120.png,Pablo Daniel Osvaldo,ST,Inter,Italy,77,77,6000000,100000,28,182,81,Right,3,3,2,High/Medium,Normal (170-185),73,76,63,79,30,76,55,79,79,70,78,78,70,54,49,81,73,73,79,74,75,78,78,72,81,64,69,25,81,71,79,0,,24,25,8,8,3,5,3,0,"Flair, Chip Shot (AI)"
606,15,2,https://cdn.sofifa.net/players/179/546/15_120.png,Marko Marin,"CAM, LM",Fiorentina,Germany,77,82,6500000,80000,26,170,64,Right,4,4,2,Medium/Low,Lean (170-),80,65,78,85,25,42,74,65,41,82,75,86,81,78,68,83,86,75,91,67,90,58,67,59,35,72,34,24,66,82,57,0,,22,21,12,8,13,15,10,0,"Diver, Selfish, Finesse Shot, Flair, Outside Foot Shot, Technical Dribbler (AI)"
607,15,2,https://cdn.sofifa.net/players/179/589/15_120.png,Didier Ya Konan,"ST, RM",Al Ittihad,Côte d'Ivoire,77,77,5000000,80000,30,174,74,Right,4,3,2,High/Medium,Normal (170-185),84,78,69,80,29,71,71,78,61,75,80,81,72,56,54,80,85,84,85,78,66,77,83,76,74,78,56,29,77,71,73,0,,24,25,10,9,7,13,10,0,"Injury Prone, Avoids Using Weaker Foot, Technical Dribbler (AI)"
608,15,2,https://cdn.sofifa.net/players/179/696/15_120.png,Emiliano Adrián Insúa Zapata,LB,Rayo Vallecano,Argentina,77,82,5000000,50000,25,179,85,Left,2,3,2,High/Medium,Stocky (170-185),78,72,71,73,78,79,75,60,74,75,69,74,58,72,67,73,78,78,69,76,76,87,72,78,81,83,78,81,77,67,68,0,,80,75,10,9,8,7,15,0,"Power Free-Kick, Early Crosser, Long Shot Taker (AI)"
609,15,2,https://cdn.sofifa.net/players/179/783/15_120.png,Ralf Sebastian Fährmann,GK,FC Schalke 04,Germany,77,81,5000000,80000,25,196,95,Right,2,1,2,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,25,25,25,25,25,28,24,33,44,38,75,30,26,72,33,80,25,35,24,25,25,30,0,,25,25,79,73,71,76,83,39,GK Up for Corners
610,15,2,https://cdn.sofifa.net/players/180/714/15_120.png,Guilherme Alvim Marinato,GK,FC Lokomotiv Moscow,Brazil,77,77,5000000,80000,28,197,78,Right,2,1,2,Medium/Medium,Lean (185+),0,0,0,0,0,0,25,25,25,38,25,25,25,25,32,30,58,59,62,77,31,41,63,32,62,25,44,25,25,25,25,0,,25,25,81,72,71,74,83,59,"Leadership, GK Long Throw"
